11:36:23,944 - INFO  - Now sending orders
11:36:23,945 - INFO  - Orders sent in 0ms
11:37:23,943 - INFO  - Program test is currently not played.
11:37:23,943 - INFO  - Ask for programs reassignment.
11:37:23,944 - INFO  - Starting computing channels assignment.
11:37:23,944 - INFO  - Orders computation done in 0ms
11:37:23,945 - INFO  - Now sending orders
11:37:23,945 - INFO  - Orders sent in 0ms
11:38:23,944 - INFO  - Program test is currently not played.
11:38:23,944 - INFO  - Ask for programs reassignment.
11:38:23,945 - INFO  - Starting computing channels assignment.
11:38:23,945 - INFO  - Orders computation done in 0ms
11:38:23,946 - INFO  - Now sending orders
11:38:23,946 - INFO  - Orders sent in 0ms
11:39:23,944 - INFO  - Program test is currently not played.
11:39:23,944 - INFO  - Ask for programs reassignment.
11:39:23,945 - INFO  - Starting computing channels assignment.
11:39:23,945 - INFO  - Orders computation done in 0ms
11:39:23,946 - INFO  - Now sending orders
11:39:23,946 - INFO  - Orders sent in 0ms
11:40:23,945 - INFO  - Program test is currently not played.
11:40:23,945 - INFO  - Ask for programs reassignment.
11:40:23,946 - INFO  - Starting computing channels assignment.
11:40:23,946 - INFO  - Orders computation done in 0ms
11:40:23,946 - INFO  - Now sending orders
11:40:23,947 - INFO  - Orders sent in 0ms
11:41:23,945 - INFO  - Program test is currently not played.
11:41:23,945 - INFO  - Ask for programs reassignment.
11:41:23,946 - INFO  - Starting computing channels assignment.
11:41:23,946 - INFO  - Orders computation done in 0ms
11:41:23,947 - INFO  - Now sending orders
11:41:23,947 - INFO  - Orders sent in 0ms
11:42:23,946 - INFO  - Program test is currently not played.
11:42:23,946 - INFO  - Ask for programs reassignment.
11:42:23,947 - INFO  - Starting computing channels assignment.
11:42:23,947 - INFO  - Orders computation done in 0ms
11:42:23,947 - INFO  - Now sending orders
11:42:23,948 - INFO  - Orders sent in 0ms
11:43:23,946 - INFO  - Program test is currently not played.
11:43:23,946 - INFO  - Ask for programs reassignment.
11:43:23,947 - INFO  - Starting computing channels assignment.
11:43:23,947 - INFO  - Orders computation done in 0ms
11:43:23,948 - INFO  - Now sending orders
11:43:23,948 - INFO  - Orders sent in 0ms
11:44:23,946 - INFO  - Program test is currently not played.
11:44:23,946 - INFO  - Ask for programs reassignment.
11:44:23,947 - INFO  - Starting computing channels assignment.
11:44:23,947 - INFO  - Orders computation done in 0ms
11:44:23,947 - INFO  - Now sending orders
11:44:23,948 - INFO  - Orders sent in 0ms
11:45:23,947 - INFO  - Program test is currently not played.
11:45:23,947 - INFO  - Ask for programs reassignment.
11:45:23,948 - INFO  - Starting computing channels assignment.
11:45:23,948 - INFO  - Orders computation done in 0ms
11:45:23,949 - INFO  - Now sending orders
11:45:23,949 - INFO  - Orders sent in 0ms
11:46:23,947 - INFO  - Program test is currently not played.
11:46:23,947 - INFO  - Ask for programs reassignment.
11:46:23,948 - INFO  - Starting computing channels assignment.
11:46:23,948 - INFO  - Orders computation done in 0ms
11:46:23,948 - INFO  - Now sending orders
11:46:23,949 - INFO  - Orders sent in 0ms
11:47:23,948 - INFO  - Program test is currently not played.
11:47:23,948 - INFO  - Ask for programs reassignment.
11:47:23,949 - INFO  - Starting computing channels assignment.
11:47:23,949 - INFO  - Orders computation done in 0ms
11:47:23,950 - INFO  - Now sending orders
11:47:23,950 - INFO  - Orders sent in 0ms
11:48:23,948 - INFO  - Program test is currently not played.
11:48:23,948 - INFO  - Ask for programs reassignment.
11:48:23,949 - INFO  - Starting computing channels assignment.
11:48:23,950 - INFO  - Orders computation done in 0ms
11:48:23,950 - INFO  - Now sending orders
11:48:23,950 - INFO  - Orders sent in 0ms
11:49:23,949 - INFO  - Program test is currently not played.
11:49:23,949 - INFO  - Ask for programs reassignment.
11:49:23,950 - INFO  - Starting computing channels assignment.
11:49:23,951 - INFO  - Orders computation done in 0ms
11:49:23,951 - INFO  - Now sending orders
11:49:23,951 - INFO  - Orders sent in 0ms
11:50:23,948 - INFO  - Program test is currently not played.
11:50:23,948 - INFO  - Ask for programs reassignment.
11:50:23,949 - INFO  - Starting computing channels assignment.
11:50:23,949 - INFO  - Orders computation done in 0ms
11:50:23,949 - INFO  - Now sending orders
11:50:23,950 - INFO  - Orders sent in 0ms
11:51:23,949 - INFO  - Program test is currently not played.
11:51:23,949 - INFO  - Ask for programs reassignment.
11:51:23,950 - INFO  - Starting computing channels assignment.
11:51:23,950 - INFO  - Orders computation done in 0ms
11:51:23,950 - INFO  - Now sending orders
11:51:23,951 - INFO  - Orders sent in 0ms
11:52:23,950 - INFO  - Program test is currently not played.
11:52:23,950 - INFO  - Ask for programs reassignment.
11:52:23,950 - INFO  - Starting computing channels assignment.
11:52:23,950 - INFO  - Orders computation done in 0ms
11:52:23,950 - INFO  - Now sending orders
11:52:23,951 - INFO  - Orders sent in 0ms
11:53:23,950 - INFO  - Program test is currently not played.
11:53:23,950 - INFO  - Ask for programs reassignment.
11:53:23,951 - INFO  - Starting computing channels assignment.
11:53:23,951 - INFO  - Orders computation done in 0ms
11:53:23,951 - INFO  - Now sending orders
11:53:23,952 - INFO  - Orders sent in 0ms
11:54:23,951 - INFO  - Program test is currently not played.
11:54:23,951 - INFO  - Ask for programs reassignment.
11:54:23,952 - INFO  - Starting computing channels assignment.
11:54:23,952 - INFO  - Orders computation done in 0ms
11:54:23,952 - INFO  - Now sending orders
11:54:23,952 - INFO  - Orders sent in 0ms
11:55:23,950 - INFO  - Program test is currently not played.
11:55:23,950 - INFO  - Ask for programs reassignment.
11:55:23,951 - INFO  - Starting computing channels assignment.
11:55:23,951 - INFO  - Orders computation done in 0ms
11:55:23,951 - INFO  - Now sending orders
11:55:23,951 - INFO  - Orders sent in 0ms
11:56:23,952 - INFO  - Program test is currently not played.
11:56:23,952 - INFO  - Ask for programs reassignment.
11:56:23,953 - INFO  - Starting computing channels assignment.
11:56:23,953 - INFO  - Orders computation done in 0ms
11:56:23,953 - INFO  - Now sending orders
11:56:23,953 - INFO  - Orders sent in 0ms
11:57:23,952 - INFO  - Program test is currently not played.
11:57:23,952 - INFO  - Ask for programs reassignment.
11:57:23,952 - INFO  - Starting computing channels assignment.
11:57:23,953 - INFO  - Orders computation done in 0ms
11:57:23,953 - INFO  - Now sending orders
11:57:23,953 - INFO  - Orders sent in 0ms
11:58:23,952 - INFO  - Program test is currently not played.
11:58:23,952 - INFO  - Ask for programs reassignment.
11:58:23,953 - INFO  - Starting computing channels assignment.
11:58:23,953 - INFO  - Orders computation done in 0ms
11:58:23,953 - INFO  - Now sending orders
11:58:23,953 - INFO  - Orders sent in 0ms
11:59:23,953 - INFO  - Program test is currently not played.
11:59:23,953 - INFO  - Ask for programs reassignment.
11:59:23,954 - INFO  - Starting computing channels assignment.
11:59:23,954 - INFO  - Orders computation done in 0ms
11:59:23,954 - INFO  - Now sending orders
11:59:23,954 - INFO  - Orders sent in 0ms
12:00:23,953 - INFO  - Program test is currently not played.
12:00:23,953 - INFO  - Ask for programs reassignment.
12:00:23,954 - INFO  - Starting computing channels assignment.
12:00:23,954 - INFO  - Orders computation done in 0ms
12:00:23,954 - INFO  - Now sending orders
12:00:23,954 - INFO  - Orders sent in 0ms
12:01:23,953 - INFO  - Program test is currently not played.
12:01:23,953 - INFO  - Ask for programs reassignment.
12:01:23,953 - INFO  - Starting computing channels assignment.
12:01:23,954 - INFO  - Orders computation done in 0ms
12:01:23,954 - INFO  - Now sending orders
12:01:23,954 - INFO  - Orders sent in 0ms
12:02:23,954 - INFO  - Program test is currently not played.
12:02:23,954 - INFO  - Ask for programs reassignment.
12:02:23,955 - INFO  - Starting computing channels assignment.
12:02:23,955 - INFO  - Orders computation done in 0ms
12:02:23,955 - INFO  - Now sending orders
12:02:23,955 - INFO  - Orders sent in 0ms
12:03:23,955 - INFO  - Program test is currently not played.
12:03:23,955 - INFO  - Ask for programs reassignment.
12:03:23,956 - INFO  - Starting computing channels assignment.
12:03:23,956 - INFO  - Orders computation done in 0ms
12:03:23,956 - INFO  - Now sending orders
12:03:23,956 - INFO  - Orders sent in 0ms
12:04:23,955 - INFO  - Program test is currently not played.
12:04:23,955 - INFO  - Ask for programs reassignment.
12:04:23,956 - INFO  - Starting computing channels assignment.
12:04:23,956 - INFO  - Orders computation done in 0ms
12:04:23,956 - INFO  - Now sending orders
12:04:23,956 - INFO  - Orders sent in 0ms
12:05:23,955 - INFO  - Program test is currently not played.
12:05:23,955 - INFO  - Ask for programs reassignment.
12:05:23,957 - INFO  - Starting computing channels assignment.
12:05:23,957 - INFO  - Orders computation done in 0ms
12:05:23,957 - INFO  - Now sending orders
12:05:23,957 - INFO  - Orders sent in 0ms
12:06:23,956 - INFO  - Program test is currently not played.
12:06:23,956 - INFO  - Ask for programs reassignment.
12:06:23,957 - INFO  - Starting computing channels assignment.
12:06:23,957 - INFO  - Orders computation done in 0ms
12:06:23,957 - INFO  - Now sending orders
12:06:23,957 - INFO  - Orders sent in 0ms
12:07:23,956 - INFO  - Program test is currently not played.
12:07:23,956 - INFO  - Ask for programs reassignment.
12:07:23,957 - INFO  - Starting computing channels assignment.
12:07:23,957 - INFO  - Orders computation done in 0ms
12:07:23,957 - INFO  - Now sending orders
12:07:23,957 - INFO  - Orders sent in 0ms
12:08:23,957 - INFO  - Program test is currently not played.
12:08:23,957 - INFO  - Ask for programs reassignment.
12:08:23,958 - INFO  - Starting computing channels assignment.
12:08:23,959 - INFO  - Orders computation done in 0ms
12:08:23,959 - INFO  - Now sending orders
12:08:23,959 - INFO  - Orders sent in 0ms
12:09:23,956 - INFO  - Program test is currently not played.
12:09:23,956 - INFO  - Ask for programs reassignment.
12:09:23,956 - INFO  - Starting computing channels assignment.
12:09:23,957 - INFO  - Orders computation done in 1ms
12:09:23,957 - INFO  - Now sending orders
12:09:23,957 - INFO  - Orders sent in 0ms
12:10:23,958 - INFO  - Program test is currently not played.
12:10:23,958 - INFO  - Ask for programs reassignment.
12:10:23,959 - INFO  - Starting computing channels assignment.
12:10:23,959 - INFO  - Orders computation done in 0ms
12:10:23,959 - INFO  - Now sending orders
12:10:23,959 - INFO  - Orders sent in 0ms
12:11:23,957 - INFO  - Program test is currently not played.
12:11:23,957 - INFO  - Ask for programs reassignment.
12:11:23,958 - INFO  - Starting computing channels assignment.
12:11:23,958 - INFO  - Orders computation done in 0ms
12:11:23,958 - INFO  - Now sending orders
12:11:23,958 - INFO  - Orders sent in 0ms
12:12:23,958 - INFO  - Program test is currently not played.
12:12:23,958 - INFO  - Ask for programs reassignment.
12:12:23,958 - INFO  - Starting computing channels assignment.
12:12:23,959 - INFO  - Orders computation done in 0ms
12:12:23,959 - INFO  - Now sending orders
12:12:23,959 - INFO  - Orders sent in 0ms
12:13:23,959 - INFO  - Program test is currently not played.
12:13:23,959 - INFO  - Ask for programs reassignment.
12:13:23,960 - INFO  - Starting computing channels assignment.
12:13:23,960 - INFO  - Orders computation done in 0ms
12:13:23,960 - INFO  - Now sending orders
12:13:23,960 - INFO  - Orders sent in 0ms
12:14:23,959 - INFO  - Program test is currently not played.
12:14:23,959 - INFO  - Ask for programs reassignment.
12:14:23,960 - INFO  - Starting computing channels assignment.
12:14:23,960 - INFO  - Orders computation done in 0ms
12:14:23,960 - INFO  - Now sending orders
12:14:23,960 - INFO  - Orders sent in 0ms
12:15:23,960 - INFO  - Program test is currently not played.
12:15:23,960 - INFO  - Ask for programs reassignment.
12:15:23,961 - INFO  - Starting computing channels assignment.
12:15:23,961 - INFO  - Orders computation done in 0ms
12:15:23,961 - INFO  - Now sending orders
12:15:23,961 - INFO  - Orders sent in 0ms
12:16:23,960 - INFO  - Program test is currently not played.
12:16:23,960 - INFO  - Ask for programs reassignment.
12:16:23,961 - INFO  - Starting computing channels assignment.
12:16:23,961 - INFO  - Orders computation done in 0ms
12:16:23,961 - INFO  - Now sending orders
12:16:23,961 - INFO  - Orders sent in 0ms
12:17:23,961 - INFO  - Program test is currently not played.
12:17:23,961 - INFO  - Ask for programs reassignment.
12:17:23,962 - INFO  - Starting computing channels assignment.
12:17:23,962 - INFO  - Orders computation done in 0ms
12:17:23,962 - INFO  - Now sending orders
12:17:23,962 - INFO  - Orders sent in 0ms
12:18:23,961 - INFO  - Program test is currently not played.
12:18:23,961 - INFO  - Ask for programs reassignment.
12:18:23,962 - INFO  - Starting computing channels assignment.
12:18:23,962 - INFO  - Orders computation done in 0ms
12:18:23,962 - INFO  - Now sending orders
12:18:23,962 - INFO  - Orders sent in 0ms
12:19:23,961 - INFO  - Program test is currently not played.
12:19:23,961 - INFO  - Ask for programs reassignment.
12:19:23,962 - INFO  - Starting computing channels assignment.
12:19:23,962 - INFO  - Orders computation done in 0ms
12:19:23,962 - INFO  - Now sending orders
12:19:23,962 - INFO  - Orders sent in 0ms
12:20:23,962 - INFO  - Program test is currently not played.
12:20:23,962 - INFO  - Ask for programs reassignment.
12:20:23,963 - INFO  - Starting computing channels assignment.
12:20:23,963 - INFO  - Orders computation done in 0ms
12:20:23,963 - INFO  - Now sending orders
12:20:23,963 - INFO  - Orders sent in 0ms
12:21:23,962 - INFO  - Program test is currently not played.
12:21:23,962 - INFO  - Ask for programs reassignment.
12:21:23,963 - INFO  - Starting computing channels assignment.
12:21:23,963 - INFO  - Orders computation done in 0ms
12:21:23,963 - INFO  - Now sending orders
12:21:23,963 - INFO  - Orders sent in 0ms
12:22:23,963 - INFO  - Program test is currently not played.
12:22:23,963 - INFO  - Ask for programs reassignment.
12:22:23,964 - INFO  - Starting computing channels assignment.
12:22:23,964 - INFO  - Orders computation done in 0ms
12:22:23,964 - INFO  - Now sending orders
12:22:23,964 - INFO  - Orders sent in 0ms
12:23:23,963 - INFO  - Program test is currently not played.
12:23:23,963 - INFO  - Ask for programs reassignment.
12:23:23,964 - INFO  - Starting computing channels assignment.
12:23:23,964 - INFO  - Orders computation done in 0ms
12:23:23,964 - INFO  - Now sending orders
12:23:23,964 - INFO  - Orders sent in 0ms
12:24:23,964 - INFO  - Program test is currently not played.
12:24:23,964 - INFO  - Ask for programs reassignment.
12:24:23,965 - INFO  - Starting computing channels assignment.
12:24:23,965 - INFO  - Orders computation done in 0ms
12:24:23,965 - INFO  - Now sending orders
12:24:23,965 - INFO  - Orders sent in 0ms
12:25:23,964 - INFO  - Program test is currently not played.
12:25:23,964 - INFO  - Ask for programs reassignment.
12:25:23,965 - INFO  - Starting computing channels assignment.
12:25:23,965 - INFO  - Orders computation done in 0ms
12:25:23,965 - INFO  - Now sending orders
12:25:23,965 - INFO  - Orders sent in 0ms
12:26:23,965 - INFO  - Program test is currently not played.
12:26:23,965 - INFO  - Ask for programs reassignment.
12:26:23,966 - INFO  - Starting computing channels assignment.
12:26:23,966 - INFO  - Orders computation done in 0ms
12:26:23,966 - INFO  - Now sending orders
12:26:23,966 - INFO  - Orders sent in 0ms
12:27:23,965 - INFO  - Program test is currently not played.
12:27:23,965 - INFO  - Ask for programs reassignment.
12:27:23,966 - INFO  - Starting computing channels assignment.
12:27:23,966 - INFO  - Orders computation done in 0ms
12:27:23,966 - INFO  - Now sending orders
12:27:23,966 - INFO  - Orders sent in 0ms
12:28:23,966 - INFO  - Program test is currently not played.
12:28:23,966 - INFO  - Ask for programs reassignment.
12:28:23,966 - INFO  - Starting computing channels assignment.
12:28:23,967 - INFO  - Orders computation done in 0ms
12:28:23,967 - INFO  - Now sending orders
12:28:23,967 - INFO  - Orders sent in 0ms
12:29:23,967 - INFO  - Program test is currently not played.
12:29:23,967 - INFO  - Ask for programs reassignment.
12:29:23,968 - INFO  - Starting computing channels assignment.
12:29:23,968 - INFO  - Orders computation done in 0ms
12:29:23,968 - INFO  - Now sending orders
12:29:23,968 - INFO  - Orders sent in 0ms
12:30:23,967 - INFO  - Program test is currently not played.
12:30:23,967 - INFO  - Ask for programs reassignment.
12:30:23,968 - INFO  - Starting computing channels assignment.
12:30:23,968 - INFO  - Orders computation done in 0ms
12:30:23,968 - INFO  - Now sending orders
12:30:23,968 - INFO  - Orders sent in 0ms
12:31:23,968 - INFO  - Program test is currently not played.
12:31:23,968 - INFO  - Ask for programs reassignment.
12:31:23,969 - INFO  - Starting computing channels assignment.
12:31:23,969 - INFO  - Orders computation done in 0ms
12:31:23,969 - INFO  - Now sending orders
12:31:23,969 - INFO  - Orders sent in 0ms
12:32:23,968 - INFO  - Program test is currently not played.
12:32:23,968 - INFO  - Ask for programs reassignment.
12:32:23,968 - INFO  - Starting computing channels assignment.
12:32:23,969 - INFO  - Orders computation done in 0ms
12:32:23,969 - INFO  - Now sending orders
12:32:23,969 - INFO  - Orders sent in 0ms
12:33:23,968 - INFO  - Program test is currently not played.
12:33:23,968 - INFO  - Ask for programs reassignment.
12:33:23,969 - INFO  - Starting computing channels assignment.
12:33:23,969 - INFO  - Orders computation done in 0ms
12:33:23,969 - INFO  - Now sending orders
12:33:23,969 - INFO  - Orders sent in 0ms
12:34:23,969 - INFO  - Program test is currently not played.
12:34:23,969 - INFO  - Ask for programs reassignment.
12:34:23,971 - INFO  - Starting computing channels assignment.
12:34:23,971 - INFO  - Orders computation done in 0ms
12:34:23,971 - INFO  - Now sending orders
12:34:23,971 - INFO  - Orders sent in 0ms
12:35:23,969 - INFO  - Program test is currently not played.
12:35:23,969 - INFO  - Ask for programs reassignment.
12:35:23,970 - INFO  - Starting computing channels assignment.
12:35:23,970 - INFO  - Orders computation done in 0ms
12:35:23,970 - INFO  - Now sending orders
12:35:23,970 - INFO  - Orders sent in 0ms
12:36:23,970 - INFO  - Program test is currently not played.
12:36:23,970 - INFO  - Ask for programs reassignment.
12:36:23,970 - INFO  - Starting computing channels assignment.
12:36:23,971 - INFO  - Orders computation done in 0ms
12:36:23,971 - INFO  - Now sending orders
12:36:23,971 - INFO  - Orders sent in 0ms
12:37:23,970 - INFO  - Program test is currently not played.
12:37:23,970 - INFO  - Ask for programs reassignment.
12:37:23,971 - INFO  - Starting computing channels assignment.
12:37:23,971 - INFO  - Orders computation done in 0ms
12:37:23,971 - INFO  - Now sending orders
12:37:23,971 - INFO  - Orders sent in 0ms
12:38:23,971 - INFO  - Program test is currently not played.
12:38:23,971 - INFO  - Ask for programs reassignment.
12:38:23,972 - INFO  - Starting computing channels assignment.
12:38:23,972 - INFO  - Orders computation done in 0ms
12:38:23,972 - INFO  - Now sending orders
12:38:23,972 - INFO  - Orders sent in 0ms
12:39:23,970 - INFO  - Program test is currently not played.
12:39:23,970 - INFO  - Ask for programs reassignment.
12:39:23,970 - INFO  - Starting computing channels assignment.
12:39:23,971 - INFO  - Orders computation done in 0ms
12:39:23,971 - INFO  - Now sending orders
12:39:23,971 - INFO  - Orders sent in 0ms
12:40:23,972 - INFO  - Program test is currently not played.
12:40:23,972 - INFO  - Ask for programs reassignment.
12:40:23,972 - INFO  - Starting computing channels assignment.
12:40:23,973 - INFO  - Orders computation done in 0ms
12:40:23,973 - INFO  - Now sending orders
12:40:23,973 - INFO  - Orders sent in 0ms
12:41:23,972 - INFO  - Program test is currently not played.
12:41:23,972 - INFO  - Ask for programs reassignment.
12:41:23,973 - INFO  - Starting computing channels assignment.
12:41:23,973 - INFO  - Orders computation done in 0ms
12:41:23,974 - INFO  - Now sending orders
12:41:23,974 - INFO  - Orders sent in 0ms
12:42:23,972 - INFO  - Program test is currently not played.
12:42:23,972 - INFO  - Ask for programs reassignment.
12:42:23,973 - INFO  - Starting computing channels assignment.
12:42:23,973 - INFO  - Orders computation done in 0ms
12:42:23,973 - INFO  - Now sending orders
12:42:23,973 - INFO  - Orders sent in 0ms
12:43:23,973 - INFO  - Program test is currently not played.
12:43:23,973 - INFO  - Ask for programs reassignment.
12:43:23,974 - INFO  - Starting computing channels assignment.
12:43:23,974 - INFO  - Orders computation done in 0ms
12:43:23,974 - INFO  - Now sending orders
12:43:23,974 - INFO  - Orders sent in 0ms
12:44:23,973 - INFO  - Program test is currently not played.
12:44:23,973 - INFO  - Ask for programs reassignment.
12:44:23,974 - INFO  - Starting computing channels assignment.
12:44:23,974 - INFO  - Orders computation done in 0ms
12:44:23,974 - INFO  - Now sending orders
12:44:23,974 - INFO  - Orders sent in 0ms
12:45:23,974 - INFO  - Program test is currently not played.
12:45:23,974 - INFO  - Ask for programs reassignment.
12:45:23,975 - INFO  - Starting computing channels assignment.
12:45:23,975 - INFO  - Orders computation done in 0ms
12:45:23,975 - INFO  - Now sending orders
12:45:23,975 - INFO  - Orders sent in 0ms
12:46:23,973 - INFO  - Program test is currently not played.
12:46:23,973 - INFO  - Ask for programs reassignment.
